beer_id,brew_id,beer,abv,ibu,ounces,style,style2
2429,26,Voodoo,0.048,NA,16,American Porter,NA
2430,26,Lucky Dog,0.052,NA,16,American Pale Ale (APA),American Pale Ale (APA)
2431,26,Bobblehead,0.051,NA,16,American Pale Wheat Ale,American Pale Wheat Ale
2432,26,White Reaper,0.07,61,16,Belgian IPA,NA
2433,10,Sous Chef,0.0819999999999999,NA,16,Belgian Strong Pale Ale,NA
2434,104,Peach Pale Ale,0.057,40,12,American Pale Ale (APA),American Pale Ale (APA)
2435,103,Watermelon Ale,0.05,10,12,Fruit / Vegetable Beer,NA
2436,102,Amber Ale,0.051,NA,12,American Amber / Red Ale,American Amber / Red Ale
2437,101,Newport Storm IPA,0.065,75,12,American IPA,American IPA
2438,101,Rhode Island Blueberry,0.046,11,12,KÃ¶lsch,NA
2439,100,Christmas Ale,0.09,NA,12,Herbed / Spiced Beer,NA
2440,99,Bay of Bengal Double IPA (2014),0.089,126,12,American Double / Imperial IPA,American Double / Imperial IPA
2441,98,Mission IPA,0.068,66,32,American IPA,American IPA
2442,98,Cortez Gold,0.05,NA,32,Belgian Pale Ale,NA
2443,46,Abigale,0.08,NA,12,Belgian Pale Ale,NA
2444,97,Nugget Nectar,0.075,93,16,American Amber / Red Ale,American Amber / Red Ale
2445,97,Troegenator,0.0819999999999999,NA,16,Doppelbock,NA
2446,96,Peanut Butter Jelly Time,0.0579999999999999,NA,12,American Brown Ale,NA
2447,7,Mr. Orange,0.057,NA,16,Witbier,NA
2448,7,Reactor,0.07,NA,16,American IPA,American IPA
2449,95,Flying Sailor,0.073,NA,12,Rye Beer,NA
2450,94,Self Starter,0.052,67,16,American IPA,American IPA
2451,93,Pure Fury,0.055,42,12,American Pale Ale (APA),American Pale Ale (APA)
2452,93,Hustle,0.057,42,12,American Amber / Red Ale,American Amber / Red Ale
2453,92,Razz Wheat,0.055,NA,12,Fruit / Vegetable Beer,NA
2454,91,Galaxy High,0.099,NA,12,American Double / Imperial IPA,American Double / Imperial IPA
2455,90,Lionshead,0.045,NA,12,American Pilsner,NA
2456,89,Broad Brook Ale,0.061,NA,16,American Amber / Red Ale,American Amber / Red Ale
2457,88,312 Urban Pale Ale,0.054,30,16,American Pale Ale (APA),American Pale Ale (APA)
2458,38,Chupahopra,0.075,63,12,American IPA,American IPA
2459,87,Blackberry Wheat,0.048,11,16,American Pale Wheat Ale,American Pale Wheat Ale
2460,87,India Pale Ale,0.063,65,16,American IPA,American IPA
2461,86,Autumn Winds Fest Beer,0.0579999999999999,NA,16,MÃ¤rzen / Oktoberfest,NA
2462,48,Pivo Pils,0.053,NA,12,German Pilsener,NA
2463,48,Union Jack,0.075,75,12,American IPA,American IPA
2464,24,Coconoats,0.065,NA,16,American Pale Wheat Ale,American Pale Wheat Ale
2465,10,Mind Games,0.0409999999999999,NA,16,Dunkelweizen,NA
2466,10,Root Stock,0.066,NA,16,Rye Beer,NA
2467,10,Acidulated Trip,0.059,NA,16,Saison / Farmhouse Ale,NA
2468,85,Manitou Amber,0.053,NA,16,American Amber / Red Ale,American Amber / Red Ale
2469,8,Ryecoe,0.062,NA,16,American IPA,American IPA
2470,24,Kreamed Corn,0.06,NA,12,Cream Ale,NA
2471,24,Hopkick Dropkick,0.099,115,12,American Double / Imperial IPA,American Double / Imperial IPA
2472,84,U. P. Witbier,,NA,12,Witbier,NA
2473,58,Hopvale Organic Ale,0.047,55,16,American Pale Ale (APA),American Pale Ale (APA)
2474,83,Nooner,0.052,NA,12,German Pilsener,NA
2475,82,Slow Ride,0.045,40,12,American IPA,American IPA
2476,10,The Grand Army,0.055,NA,16,Belgian IPA,NA
2477,81,Lil' Brainless Raspberries,0.052,NA,12,Fruit / Vegetable Beer,NA
2478,24,Pale Alement,0.055,40,12,American Pale Ale (APA),American Pale Ale (APA)
2479,46,Jammer,0.042,16,12,Gose,NA
2480,32,Healani,0.045,NA,12,Hefeweizen,NA
2481,10,Paris,0.09,NA,16,Saison / Farmhouse Ale,NA
2482,80,Totally Radler,0.027,21,16,Radler,NA
2483,80,Hard Cider,0.068,NA,16,Cider,NA
2484,79,Bomber Mountain Amber Ale,0.046,20,12,American Amber / Red Ale,American Amber / Red Ale
2485,79,Saddle Bronc Brown Ale,0.048,16,12,American Brown Ale,NA
2486,78,Baby Daddy Session IPA,0.047,35,12,American IPA,American IPA
2487,77,Spirit Animal,,NA,12,American Pale Ale (APA),American Pale Ale (APA)
2488,77,Van Dayum!,,NA,12,American Amber / Red Ale,American Amber / Red Ale
2489,77,Little Boss,,NA,12,American Pale Wheat Ale,American Pale Wheat Ale
2490,77,Professor Black,,NA,12,American Stout,NA
2491,59,10 Degrees of Separation,0.055,NA,12,English Brown Ale,NA
2492,59,Schoolhouse Honey,0.05,NA,12,American Amber / Red Ale,American Amber / Red Ale
2493,59,I.P. Eh!,0.068,NA,12,American IPA,American IPA
2494,76,Oberon,0.0579999999999999,NA,12,American Pale Wheat Ale,American Pale Wheat Ale
2495,72,Michelada,0.052,NA,16,Fruit / Vegetable Beer,NA
2496,75,Cold Press,0.06,NA,12,American Black Ale,NA
2497,74,Wobble,0.063,69,16,American IPA,American IPA
2498,10,Nuit Serpent,0.05,NA,16,Belgian IPA,NA
2499,10,Beach Patrol,0.065,NA,16,Witbier,NA
2500,10,Tropical Saison,0.065,NA,16,Saison / Farmhouse Ale,NA
2501,73,Hopalicious,0.057,NA,12,American Pale Ale (APA),American Pale Ale (APA)
2502,72,Vanilla Java Porter,0.055,12,16,American Porter,NA
2503,72,Hop A-Peel,0.075,115,16,American Double / Imperial IPA,American Double / Imperial IPA
2504,10,Cherry Doppelbock,0.065,NA,16,Doppelbock,NA
2505,57,Abbey's Single (2015- ),0.049,22,12,Abbey Single Ale,NA
2506,71,Old Pro,0.042,10,12,Gose,NA
2507,71,Double Duckpin,0.085,90,12,American Double / Imperial IPA,American Double / Imperial IPA
2508,70,Jalapeno Pale Ale,0.055,45,16,American Pale Ale (APA),American Pale Ale (APA)
2509,69,Porter (a/k/a Black Gold Porter),0.06,23,16,American Porter,NA
2510,69,Honey Badger Blonde,0.047,19,16,American Blonde Ale,American Blonde Ale
2511,69,Long Leaf,0.071,75,16,American IPA,American IPA
2512,68,Honey Rye,0.0579999999999999,18,16,Rye Beer,NA
2513,68,Vanilla Porter,0.047,25,16,American Porter,NA
2514,68,Suicide Blonde IPA,0.07,NA,16,Belgian IPA,NA
2515,68,Pump House IPA,0.055,45,16,American IPA,American IPA
2516,68,Farmer's Daughter Blonde,0.051,17,16,American Blonde Ale,American Blonde Ale
2517,67,Rod Bender Red,0.059,NA,12,American Amber / Red Ale,American Amber / Red Ale
2518,67,Beach Blonde,0.05,NA,12,American Blonde Ale,American Blonde Ale
2519,67,Bimini Twist,0.07,82,12,American IPA,American IPA
2520,66,Yo Soy Un Berliner,0.044,5,12,Berliner Weissbier,NA
2521,66,Soul Doubt,0.059,70,12,American IPA,American IPA
2522,66,Rye Wit,0.042,10,12,Witbier,NA
2523,66,Original,0.068,NA,12,American Amber / Red Ale,American Amber / Red Ale
2524,66,Bat Outta Helles,0.042,20,12,Munich Helles Lager,NA
2525,66,Pinata Protest,0.06,NA,12,Witbier,NA
2526,66,Texicali,0.065,33,12,American Brown Ale,NA
2527,66,OktoberFiesta,0.053,27,12,NA,NA
2528,65,Spin Doctor,0.053,NA,24,American Pale Ale (APA),American Pale Ale (APA)
2529,65,Love In An Ellavator,0.075,NA,24,American IPA,American IPA
2530,65,Daft Funk,0.043,8,24,Berliner Weissbier,NA
2531,65,En Parfaite Harmonie,0.065,NA,24,Saison / Farmhouse Ale,NA
2532,65,One-Hit Wonderful,0.075,NA,24,Belgian IPA,NA
2533,65,Misty Mountain Hop,0.075,NA,24,American IPA,American IPA
2534,65,Disco Superfly,0.08,NA,24,American IPA,American IPA
2535,65,Vinyl Frontier,0.083,NA,24,American Double / Imperial IPA,American Double / Imperial IPA
2536,64,Tripel Deke,0.0819999999999999,NA,24,Tripel,NA
2537,64,Monkey Dancing On A Razor Blade,0.085,NA,24,Belgian IPA,NA
2538,63,Neomexicanus Native,0.06,46,12,American Pale Ale (APA),American Pale Ale (APA)
2539,62,The Brown Note,0.05,20,16,American Brown Ale,NA
2540,62,Citra Ass Down,0.0819999999999999,68,16,American IPA,American IPA
2541,10,Barrel Aged Triomphe,0.065,NA,16,Belgian IPA,NA
2542,10,Verdun,0.077,NA,16,BiÃ¨re de Garde,NA
2543,61,Todd the Axe Man,0.072,NA,16,American IPA,American IPA
2544,60,Send Help,0.045,18,12,American Blonde Ale,American Blonde Ale
2545,60,Passion Fruit Prussia,0.035,11,12,Berliner Weissbier,NA
2546,37,Perzik Saison,0.064,NA,12,Saison / Farmhouse Ale,NA
2547,59,Beach Cruiser,0.045,NA,12,Hefeweizen,NA
2548,10,Beasts A'Burnin',0.07,NA,16,Rauchbier,NA
2549,58,Make It So,0.053,40,12,Extra Special / Strong Bitter (ESB),NA
2550,57,Weissenheimer,0.052,16,12,Hefeweizen,NA
2551,49,Waterkeeper,0.057,NA,12,Hefeweizen,NA
2552,56,Painted Turtle,0.045,NA,12,American Pale Ale (APA),American Pale Ale (APA)
2553,55,Mazzie,0.054,45,12,American Pale Ale (APA),American Pale Ale (APA)
2554,54,Moped Traveler,0.055,NA,16,American Pale Ale (APA),American Pale Ale (APA)
2555,45,Ginger Peach Saison,0.048,20,16,Saison / Farmhouse Ale,NA
2556,53,Nordic Blonde,0.057,27,12,American Blonde Ale,American Blonde Ale
2557,53,Uber Lupin Schwarz IPA,0.083,NA,16,American Double / Imperial IPA,American Double / Imperial IPA
2558,53,Moar,0.044,44,12,English India Pale Ale (IPA),NA
2559,52,Blood of the Unicorn,0.065,NA,16,American Amber / Red Ale,American Amber / Red Ale
2560,51,Blood Orange Saison,0.06,NA,12,Saison / Farmhouse Ale,NA
2561,51,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,0.076,NA,19.2,American Brown Ale,NA
2562,51,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,0.099,51,19.2,American Double / Imperial Stout,NA
2563,51,Lee Hill Series Vol. 2 - Wild Saison,0.068,24,19.2,American Wild Ale,NA
2564,51,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,0.104,NA,19.2,Rye Beer,NA
2565,51,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,0.128,NA,19.2,Quadrupel (Quad),NA
2566,50,Flying Mouse 4,0.07,70,12,American IPA,American IPA
2567,50,Flying Mouse 8,0.04,NA,12,American Porter,NA
2568,49,Take Two Pils,0.055,35,12,German Pilsener,NA
2569,48,Easy Jack,0.045,47,12,American IPA,American IPA
2570,47,Berliner Weisse,0.055,NA,12,Berliner Weissbier,NA
2571,47,Blueberry Berliner Weisse,0.055,NA,12,Berliner Weissbier,NA
2572,47,Hop Session,0.05,NA,12,American IPA,American IPA
2573,47,Raspberry Berliner Weisse,0.055,NA,12,Berliner Weissbier,NA
2574,46,4Beans,0.1,52,12,Baltic Porter,NA
2575,45,Wooden Rooster,0.085,34,16.9,Tripel,NA
2576,44,Fist City,0.055,40,12,American Pale Ale (APA),American Pale Ale (APA)
2577,35,Summer Wheat,0.045,NA,12,American Pale Wheat Ale,American Pale Wheat Ale
2578,35,IPA,0.065,NA,12,American IPA,American IPA
2579,43,Jah Mon,0.05,100,12,American IPA,American IPA
2580,42,Gose,0.035,NA,16,Gose,NA
2581,41,Lost Galaxy,0.045,NA,16,American IPA,American IPA
2582,41,Mosaic Single Hop IPA,0.055,NA,16,American IPA,American IPA
2583,41,Vermont Pilsner,0.048,20,16,German Pilsener,NA
2584,41,Gose,0.046,8,16,Gose,NA
2585,40,Galaxy IPA,0.075,60,16,American IPA,American IPA
2586,40,Blueberry Blonde,0.06,NA,12,Fruit / Vegetable Beer,NA
2587,39,Vanilla Porter,0.07,11,16,American Porter,NA
2588,38,Cow Creek,0.054,26,12,American Amber / Red Lager,NA
2589,37,Raja,0.08,NA,12,American Double / Imperial IPA,American Double / Imperial IPA
2590,36,Czech Yo Self,0.055,45,12,Czech Pilsener,NA
2591,36,Weiss Weiss Baby,0.045,NA,12,Kristalweizen,NA
2592,35,Liberty Ale,0.059,NA,12,American IPA,American IPA
2593,34,Grapefruit Sculpin,0.07,NA,12,American IPA,American IPA
2594,33,Surfrider,0.052,35,16,American Pale Ale (APA),American Pale Ale (APA)
2595,32,Bastian,,NA,12,American Strong Ale,NA
2596,31,Heavy Lifting,0.062,80,12,American IPA,American IPA
2597,10,Linnaeus Mango IPA,0.06,NA,16,American IPA,American IPA
2598,10,Tart Side of the Barrel,0.098,NA,16,American Double / Imperial Stout,NA
2599,30,Sex Panther,0.069,20,12,American Porter,NA
2600,29,Gone A-Rye,0.085,90,16,American Double / Imperial IPA,American Double / Imperial IPA
2601,28,Deduction,0.08,22,12,Dubbel,NA
2602,27,Citrafest,0.05,45,16,American IPA,American IPA
2603,27,Galaxyfest,0.065,NA,16,American IPA,American IPA
2604,26,Blonde Czich,0.049,23,16,American Blonde Ale,American Blonde Ale
2605,25,Tip Off,0.052,29,16,Altbier,NA
2606,24,Mr. Tea,0.078,NA,24,Fruit / Vegetable Beer,NA
2607,24,Black Beer'd,0.068,NA,16,American Black Ale,NA
2608,24,Wrath of Pele,0.065,NA,16,American Brown Ale,NA
2609,23,Tribute,0.0579999999999999,58,12,American Pale Ale (APA),American Pale Ale (APA)
2610,22,The Gadget,0.064,90,16,American IPA,American IPA
2611,22,The 26th,0.06,NA,16,American IPA,American IPA
2612,22,Father's Beer,0.05,NA,16,Belgian Pale Ale,NA
2613,22,Feel Like Maplin' Love,0.055,NA,16,Oatmeal Stout,NA
2614,21,Yoshi's Nectar,0.053,27,16,California Common / Steam Beer,NA
2615,21,Pale,0.054,37,16,American Pale Ale (APA),American Pale Ale (APA)
2616,21,Pole Barn Stout,0.055,31,16,Oatmeal Stout,NA
2617,21,Citra Faced,0.055,64,16,American Pale Wheat Ale,American Pale Wheat Ale
2618,20,Thai.p.a,0.07,46,16,American IPA,American IPA
2619,19,Insert Hop Reference,0.0579999999999999,NA,16,American Pale Ale (APA),American Pale Ale (APA)
2620,18,Saucy Intruder,0.072,75,16,Rye Beer,NA
2621,17,Csar,0.12,90,16,Russian Imperial Stout,NA
2622,17,Damascene Apricot Sour,0.052,12,16,Fruit / Vegetable Beer,NA
2623,17,Cafe Leche,0.0579999999999999,20,16,American Porter,NA
2624,16,Deflator,0.065,NA,16,Doppelbock,NA
2625,15,Dirty Bastard,0.085,50,12,Scotch Ale / Wee Heavy,NA
2626,14,Edwardâ€™s Portly Brown,0.045,NA,12,American Brown Ale,NA
2627,14,Train Hopper,0.0579999999999999,72,12,American IPA,American IPA
2628,13,Grapefruit IPA,0.05,35,12,American IPA,American IPA
2629,13,Veteranâ€™s Pale Ale (VPA),0.05,40,12,American Pale Ale (APA),American Pale Ale (APA)
2630,13,98 Problems (Cuz A Hop Ain't One),0.065,65,12,American IPA,American IPA
2631,13,Black,0.0579999999999999,NA,12,American Black Ale,NA
2632,13,Gold,0.048,15,12,American Blonde Ale,American Blonde Ale
2633,13,Hotbox Brown,0.055,10,12,American Brown Ale,NA
2634,12,Nordskye,0.048,47,12,American IPA,American IPA
2635,11,Sparkle,0.0409999999999999,12,16,American Pale Lager,NA
2636,10,Star Runner,0.06,NA,16,Belgian Pale Ale,NA
2637,10,Belfort,0.067,NA,16,Saison / Farmhouse Ale,NA
2638,9,G. B. Russoâ€™s Italian Pistachio Pale Ale,0.052,NA,16,American Pale Ale (APA),American Pale Ale (APA)
2639,8,Dark Star,0.08,54,16,American Stout,NA
2640,7,Peck's Porter,0.065,35,16,American Porter,NA
2642,6,Titan IPA,0.071,NA,12,American IPA,American IPA
2643,6,Colette,0.073,NA,12,Saison / Farmhouse Ale,NA
2644,6,Yeti  Imperial Stout,0.095,75,12,Russian Imperial Stout,NA
2645,6,Lasso,0.05,NA,12,American IPA,American IPA
2646,6,Orabelle,0.083,NA,12,Tripel,NA
2647,6,Rumble,0.071,NA,12,American IPA,American IPA
2648,6,Whitewater,0.061,NA,12,American Pale Wheat Ale,American Pale Wheat Ale
2649,6,Hibernation Ale,0.087,NA,12,Old Ale,NA
2650,6,Denver Pale Ale (Artist Series No. 1),0.05,NA,12,American Pale Ale (APA),American Pale Ale (APA)
2652,5,Boy King,0.0969999999999999,NA,16,American Double / Imperial IPA,American Double / Imperial IPA
2653,5,HopArt,0.077,NA,16,American IPA,American IPA
2654,5,32Â°/50Â° KÃ¶lsch,0.048,NA,16,KÃ¶lsch,NA
2655,5,Dead Arm,0.06,NA,12,American Pale Ale (APA),American Pale Ale (APA)
2656,5,Rye Knot,0.062,NA,12,American Brown Ale,NA
2657,5,Blackbeard,0.093,NA,12,American Double / Imperial Stout,NA
2658,4,Villager,0.063,42,12,American IPA,American IPA
2659,4,KSA,0.046,17,12,KÃ¶lsch,NA
2660,4,Westfalia,0.0559999999999999,16,12,American Amber / Red Ale,American Amber / Red Ale
2661,4,Park,0.047,19,12,American Pale Wheat Ale,American Pale Wheat Ale
2662,3,Claritas,0.0579999999999999,28,16,KÃ¶lsch,NA
2663,3,Grazias,0.063,30,16,Cream Ale,NA
2664,3,Habitus,0.08,100,16,American Double / Imperial IPA,American Double / Imperial IPA
2666,3,Jucundus,0.06,24,16,Wheat Ale,NA
2667,3,Solis,0.075,85,16,American IPA,American IPA
2668,3,Habitus (2014),0.08,100,16,American Double / Imperial IPA,American Double / Imperial IPA
2669,2,Calyptra,0.049,45,12,American India Pale Lager,NA
2670,2,Hoponius Union,0.067,65,12,American India Pale Lager,NA
2671,2,Excess IPL,0.072,80,16,American India Pale Lager,NA
2672,2,Leisure Time,0.048,15,12,American Pale Lager,NA
2673,2,House Lager,0.052,18,16,Keller Bier / Zwickel Bier,NA
2674,1,The Brown Note,0.05,20,16,English Brown Ale,NA
2675,1,Pile of Face,0.06,65,16,American IPA,American IPA
2676,1,Kamen Knuddeln,0.065,NA,16,American Wild Ale,NA
2677,1,Coq de la Marche,0.051,38,16,Saison / Farmhouse Ale,NA
2678,1,Rico Sauvin,0.076,68,16,American Double / Imperial IPA,American Double / Imperial IPA
2679,1,Bloody Show,0.055,17,16,American Pilsner,NA
2680,1,Sho'nuff,0.04,13,16,Belgian Pale Ale,NA
2681,1,Flesh Gourd'n,0.066,21,16,Pumpkin Ale,NA
2682,1,Rules are Rules,0.05,25,16,German Pilsener,NA
2683,1,A Beer,0.042,42,16,American Pale Ale (APA),American Pale Ale (APA)
2684,1,35 K,0.077,25,16,Milk / Sweet Stout,NA
2685,1,London Balling,0.125,80,16,English Barleywine,NA
2686,1,Citra Ass Down,0.08,68,16,American Double / Imperial IPA,American Double / Imperial IPA
2687,0,Parapet ESB,0.0559999999999999,47,16,Extra Special / Strong Bitter (ESB),NA
2688,0,Stronghold,0.06,25,16,American Porter,NA
2689,0,Pumpion,0.06,38,16,Pumpkin Ale,NA
2690,0,Wall's End,0.048,19,16,English Brown Ale,NA
2691,0,Maggie's Leap,0.049,26,16,Milk / Sweet Stout,NA
2692,0,Get Together,0.045,50,16,American IPA,American IPA
